address,name,stars,longitude,postal_code,business_id,latitude,review_count,categories,city,is_open,hours,attributes,state
4818 Memphis Ave,Memphis Tavern,2.5,-81.7197434,44144,TyQ5wC1XolgYclbGoga_gA,41.4401035,3,,Cleveland,1,,,OH
1314 Denison Ave,Ginos Cento Anno,4.0,-81.68958,44109,EcfSohUmqub8DIwEBotzLQ,41.4520844,5,Bars|Nightlife,Cleveland,1,Monday@6:0-2:0|Tuesday@6:0-2:0|Wednesday@6:0-2:0|Thursday@6:0-2:0|Friday@6:0-2:0|Saturday@6:0-2:0|Sunday@6:0-2:0,"Music@dj@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, CoatCheck@False, NoiseLevel@uquiet, HappyHour@False, BestNights@monday@False, tuesday@False, friday@False, wednesday@False, thursday@False, sunday@False, saturday@False, Smoking@uoutdoor, BikeParking@True, HasTV@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, GoodForDancing@False, RestaurantsPriceRange2@1, Alcohol@full_bar, BusinessAcceptsCreditCards@True, RestaurantsGoodForGroups@True, OutdoorSeating@True",OH
308 Euclid Ave,House of Blues Restaurant & Bar,4.0,-81.6906427,44114,6x4BDO6DrX9QXecdPCpVwA,41.499225,35,American (New)|Restaurants|Barbeque|Burgers|Southern,Cleveland,1,Tuesday@11:30-22:0|Wednesday@11:30-22:0|Thursday@11:30-22:0|Friday@11:30-0:0|Saturday@16:0-23:0,"Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@False, upscale@False, classy@False, casual@False, DriveThru@False, RestaurantsTableService@True, RestaurantsDelivery@False, RestaurantsAttire@casual, RestaurantsPriceRange2@2, RestaurantsGoodForGroups@True, RestaurantsReservations@True, HasTV@True, BusinessAcceptsBitcoin@False, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, WiFi@ufree, Alcohol@ufull_bar, BusinessAcceptsCreditCards@True, OutdoorSeating@True, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@False, breakfast@False, RestaurantsTakeOut@True, NoiseLevel@average, BikeParking@True, WheelchairAccessible@True, Caters@False",OH
691 Richmond Rd,Sub City,3.0,-81.4971698,44143,_y6D2jXsM5S7hWHcIy2NoQ,41.5406119,4,Bars|Sports Bars|Nightlife|Lounges|Restaurants|Sandwiches,Cleveland,0,Monday@9:0-17:0|Tuesday@9:0-17:0|Wednesday@9:0-17:0|Thursday@9:0-17:0|Friday@9:0-17:0,"Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, RestaurantsPriceRange2@2, OutdoorSeating@True, BusinessAcceptsCreditCards@True, WheelchairAccessible@True, RestaurantsReservations@True, RestaurantsGoodForGroups@True, GoodForKids@True, RestaurantsTakeOut@True",OH
21467 Lorain Rd,Dominics Santos,3.5,-81.8581755,44126,7LzhLKAwS7PHUvaPIW833A,41.4436519,37,American (Traditional)|Italian|Pizza|Restaurants,Cleveland,1,,"Caters@True, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@True, Alcohol@ubeer_and_wine, RestaurantsReservations@True, HasTV@False, RestaurantsAttire@ucasual, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@True, brunch@False, breakfast@False, RestaurantsGoodForGroups@True, BusinessAcceptsCreditCards@True, RestaurantsPriceRange2@2, BikeParking@True, RestaurantsTakeOut@True, RestaurantsDelivery@False, RestaurantsTableService@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, NoiseLevel@uaverage, OutdoorSeating@True, WiFi@no, GoodForKids@True",OH
17446 Lorain Ave,Red Lantern Kitchen & Bar,3.5,-81.81869254,44111,TnO9SmZoRNfJlbNV1wBKYw,41.4513106,104,Restaurants|Gastropubs,Cleveland,1,Monday@11:30-22:0|Tuesday@11:30-22:0|Wednesday@11:30-22:0|Thursday@11:30-0:0|Friday@11:30-2:0|Saturday@10:30-2:0|Sunday@10:30-2:0,"RestaurantsAttire@casual, HasTV@True, RestaurantsGoodForGroups@True, BikeParking@True, RestaurantsTakeOut@True, RestaurantsDelivery@False, NoiseLevel@average, BusinessAcceptsCreditCards@True, WiFi@free, RestaurantsTableService@True, OutdoorSeating@False, Caters@False, Alcohol@full_bar, RestaurantsPriceRange2@2, RestaurantsReservations@False, GoodForKids@False, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, GoodForMeal@dessert@False, latenight@True, lunch@True, dinner@True, brunch@False, breakfast@False",OH
4501 Memphis Ave,The Sausage Shoppe,4.5,-81.7166867,44144,ISTwdmgIjeIPan4l-bGtOQ,41.4396762,19,Meat Shops|Specialty Food|Food,Cleveland,0,Wednesday@10:0-16:0|Thursday@9:0-17:0|Friday@9:0-17:0|Saturday@9:0-15:0,"BusinessAcceptsCreditCards@True, RestaurantsPriceRange2@2, RestaurantsTakeOut@False, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, BikeParking@True",OH
14516 Broadway Ave,Wings Sports Bar & Grill,3.5,-81.5801048,44125,tpG_KqvR1v2GrlLKNAChBw,41.4223755,8,Sports Bars|American (Traditional)|Restaurants|Bars|Nightlife,Cleveland,1,,,OH
4506 Lorain Ave,Forest City Shuffleboard,4.5,-81.7180811,44102,nCzIqCOzlIkZR3kNyGOLCg,41.4789259,30,Sports Clubs|Active Life|Sports Bars|Nightlife|Bars,Cleveland,1,Monday@16:0-23:0|Tuesday@16:0-23:0|Wednesday@16:0-23:0|Thursday@16:0-23:0|Friday@16:0-1:0|Saturday@12:0-1:0|Sunday@12:0-22:0,"GoodForDancing@False, HasTV@True, RestaurantsGoodForGroups@True, Smoking@uoutdoor, RestaurantsReservations@True, Alcohol@ufull_bar, BikeParking@True, RestaurantsPriceRange2@2, GoodForKids@True, HappyHour@True, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@False, upscale@False, classy@False, casual@True, OutdoorSeating@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, BusinessAcceptsCreditCards@True, WiFi@free, Music@dj@False, background_music@False, no_music@False, jukebox@False, live@False, video@False, karaoke@False",OH
,Dream House Inspections,3.5,-81.6966306,44113,6KQjyi7SrO2t8WlWJTBdxg,41.4857101,3,Home Inspectors|Home Services,Cleveland,1,,"BusinessAcceptsBitcoin@False, BusinessAcceptsCreditCards@False, ByAppointmentOnly@True",OH
2561 Edgehill Rd,Genes Marathon,5.0,-81.5884845,44106,iM1nRpnvheksjLSdUvrlmA,41.5067211,5,Automotive|Auto Repair,Cleveland,1,Monday@8:0-18:0|Tuesday@8:0-18:0|Wednesday@8:0-18:0|Thursday@8:0-18:0|Friday@8:0-18:0|Saturday@8:0-16:0,,OH
5801 Detroit Ave,Happy Dog,4.0,-81.7264989,44102,anzCdD5eIEHwydTpXhLlUA,41.4848615,614,Nightlife|Music Venues|Arts & Entertainment|Restaurants|Bars|Lounges|Cocktail Bars|Hot Dogs|Pubs,Cleveland,1,Monday@16:0-0:30|Tuesday@16:0-0:30|Wednesday@16:0-0:30|Thursday@11:0-0:30|Friday@11:0-2:30|Saturday@11:0-2:30|Sunday@11:0-0:30,"NoiseLevel@uloud, WiFi@ufree, RestaurantsAttire@ucasual, BikeParking@True, HappyHour@True, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, RestaurantsGoodForGroups@True, Caters@False, GoodForMeal@dessert@False, latenight@True, lunch@True, dinner@True, brunch@False, breakfast@False, BusinessAcceptsCreditCards@True, OutdoorSeating@False, Smoking@uno, RestaurantsTableService@True, RestaurantsTakeOut@True, HasTV@True, BestNights@monday@False, tuesday@False, friday@True, wednesday@False, thursday@True, sunday@False, saturday@True, GoodForKids@True, Ambience@romantic@False, intimate@False, touristy@False, hipster@True, divey@False, classy@False, trendy@False, upscale@False, casual@False, Alcohol@ufull_bar, Music@dj@False, background_music@False, no_music@False, jukebox@False, live@True, video@False, karaoke@False, GoodForDancing@False, RestaurantsPriceRange2@1, RestaurantsDelivery@False, CoatCheck@False, RestaurantsReservations@False",OH
,Chill Pop Shop,5.0,-81.6966306,44113,NfxKtgcWURAbI5yNzlzcnw,41.4857101,4,Ice Cream & Frozen Yogurt|Food|Desserts|Street Vendors,Cleveland,0,,"BusinessAcceptsCreditCards@True, WiFi@no, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsPriceRange2@1",OH
14716 Harvard Ave,Harvard Deli,4.0,-81.5779458,44128,nCK19UJUHdX5bXWAASr-Ww,41.4490716,6,Restaurants|Delis,Cleveland,1,,"Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@False, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, HasTV@False, RestaurantsAttire@ucasual, RestaurantsGoodForGroups@False, RestaurantsPriceRange2@1, RestaurantsTakeOut@True",OH
4037 Mayfield Rd,Wendys,1.0,-81.5347328,44121,o10-_WmF3MF5uXwMWGg5VQ,41.5210219,15,Burgers|Fast Food|Restaurants,Cleveland,1,Monday@10:0-0:0|Tuesday@10:0-0:0|Wednesday@10:0-0:0|Thursday@10:0-0:0|Friday@10:0-0:0|Saturday@10:0-0:0|Sunday@11:0-22:0,"OutdoorSeating@False, Alcohol@none, RestaurantsReservations@False, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@False, upscale@False, classy@False, casual@False, BikeParking@False, Caters@False, RestaurantsGoodForGroups@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, WiFi@no, HasTV@False, RestaurantsPriceRange2@1, GoodForKids@True, BusinessAcceptsCreditCards@True, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@False, breakfast@False, RestaurantsTakeOut@True, RestaurantsAttire@casual",OH
1313 E 26th St,Mean Bull,2.5,-81.6747564,44114,BGheWqqIYoyvDj0tTTUedw,41.5123,5,Bars|Gay Bars|Nightlife,Cleveland,0,,"NoiseLevel@uvery_loud, Alcohol@ufull_bar, OutdoorSeating@False, RestaurantsPriceRange2@2, RestaurantsGoodForGroups@True, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@False, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@True, validated@False, lot@True, valet@False",OH
5855 Ridge Rd,Erickas Hair Styling,4.5,-81.734218,44129,VWUKagexl1fVAKiBdbFfyQ,41.4034027,3,Hair Salons|Beauty & Spas,Cleveland,1,,"BusinessParking@None, RestaurantsPriceRange2@None",OH
11721 Bellaire Rd,252 Tattoo,4.0,-81.7674441,44135,pB4GQo3gAx8bAId4bBWLRg,41.4459588,11,Tattoo|Beauty & Spas,Cleveland,1,Monday@12:0-20:0|Tuesday@12:0-20:0|Wednesday@12:0-20:0|Thursday@12:0-20:0|Friday@11:0-22:0|Saturday@11:0-22:0|Sunday@12:0-18:0,"BikeParking@False, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, RestaurantsPriceRange2@2, ByAppointmentOnly@False, BusinessAcceptsCreditCards@True",OH
5549 Ridge Rd,Indias Cafe & Kitchen,4.0,-81.7342552,44129,Ksk5cLav4OtbUtpRGp5b4g,41.410567,19,Indian|Restaurants,Cleveland,1,Tuesday@17:30-21:30|Wednesday@17:30-21:30|Thursday@17:30-21:30|Friday@17:30-21:30|Saturday@12:0-21:0|Sunday@12:0-20:0,"NoiseLevel@uquiet, RestaurantsDelivery@False, Caters@True, Alcohol@unone, WiFi@uno, RestaurantsReservations@False, OutdoorSeating@False, RestaurantsGoodForGroups@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, RestaurantsAttire@ucasual, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@False, BikeParking@False, RestaurantsPriceRange2@2, RestaurantsTakeOut@True, GoodForKids@True, HasTV@False, BusinessAcceptsCreditCards@True",OH
17219 Lorain Ave,Public House,3.5,-81.8172698,44111,V2Uvh2cUl3vufW9ChM_jkw,41.4499267,26,Pubs|Irish|Irish Pub|Restaurants|Nightlife|Bars,Cleveland,1,,"HasTV@True, BikeParking@False, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, RestaurantsGoodForGroups@True, CoatCheck@False, OutdoorSeating@False, BusinessAcceptsCreditCards@True, WiFi@free, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, Music@dj@False, background_music@False, no_music@False, jukebox@False, live@True, video@False, karaoke@False, Alcohol@ufull_bar, NoiseLevel@uaverage, RestaurantsReservations@False, RestaurantsPriceRange2@2",OH
3356 Steelyard Dr,Mattress Firm Cleveland,5.0,-81.69061914,44109,N5JGbpj4wIChULd2SFh-Mg,41.46276407,6,Mattresses|Home & Garden|Home Decor|Shopping|Furniture Stores,Cleveland,1,Monday@10:0-20:0|Tuesday@10:0-20:0|Wednesday@10:0-20:0|Thursday@10:0-20:0|Friday@10:0-20:0|Saturday@10:0-20:0|Sunday@12:0-18:0,"BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsPriceRange2@2, BusinessAcceptsCreditCards@True, BikeParking@True",OH
2690 W 7th St,Cleveland Kennel -Animal Control Services,1.5,-81.68152982,44113,BoZfCFIcNT6dW2lvFZsrwQ,41.47471054,6,Public Services & Government|Pets,Cleveland,1,,,OH
17458 Lorain Ave,Al Wilhelmy Flowers,5.0,-81.818856,44111,mjdRpXM1U8hg7gns3cH2iA,41.451617,8,Event Planning & Services|Flowers & Gifts|Shopping|Food|Fruits & Veggies|Wedding Planning|Florists|Floral Designers|Specialty Food,Cleveland,1,Monday@9:0-17:0|Tuesday@9:0-17:0|Wednesday@9:0-17:0|Thursday@9:0-17:0|Friday@9:0-17:0|Saturday@9:0-12:0,"BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsPriceRange2@2, BusinessAcceptsCreditCards@True, BikeParking@True, RestaurantsDelivery@True",OH
1901 Train Ave,The Shopp Flowers And Gifts,5.0,-81.69760773,44113,5kVm3-bd4U_tn3wlDa6kqg,41.480289,6,Floral Designers|Candle Stores|Gift Shops|Home & Garden|Event Planning & Services|Wedding Planning|Nurseries & Gardening|Shopping|Florists|Flowers & Gifts,Cleveland,1,Monday@9:0-17:0|Tuesday@9:0-17:0|Wednesday@9:0-17:0|Thursday@9:0-17:0|Friday@9:0-17:0|Saturday@9:0-12:0,"RestaurantsDelivery@True, RestaurantsPriceRange2@2, BusinessAcceptsCreditCards@True, BikeParking@True",OH
5212 Memphis Ave UNIT 25,24-7 Old Brooklyn Locksmith,3.5,-81.722592,44144,c510a8BhWa5xaR7DJqrHqQ,41.440142,8,Automotive|Keys & Locksmiths|Home Services|Roadside Assistance,Cleveland,1,Monday@0:0-0:0|Tuesday@0:0-0:0|Wednesday@0:0-0:0|Thursday@0:0-0:0|Friday@0:0-12:0|Saturday@0:0-12:0|Sunday@0:0-12:0,"BusinessAcceptsCreditCards@True, BusinessAcceptsBitcoin@False, ByAppointmentOnly@False",OH
2330 Euclid Heights Blvd Ste 101,"performance flies, USA",1.0,-81.596529,44106,vbfK783iS568yscWOkPUIw,41.501695,3,Active Life|Fishing,Cleveland,1,,,OH
1992 Warrensville Center Rd,Battiste & Dupree Cajun Grill,4.0,-81.5368915,44121,QUjJmpTQvGus8WfYq1dtOw,41.5055208,74,Seafood|Restaurants|Cajun/Creole|Sandwiches,Cleveland,1,Tuesday@15:0-21:0|Wednesday@15:0-22:0|Thursday@15:0-22:0|Friday@15:0-23:0|Saturday@15:0-23:0,"RestaurantsPriceRange2@2, RestaurantsTakeOut@True, RestaurantsDelivery@False, Alcohol@ufull_bar, GoodForKids@True, RestaurantsGoodForGroups@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, BusinessAcceptsCreditCards@True, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@True, brunch@False, breakfast@False, RestaurantsReservations@True, OutdoorSeating@False, RestaurantsAttire@ucasual, Caters@True, NoiseLevel@average, WiFi@uno, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@True, HasTV@True, BikeParking@True",OH
1433 Som Ctr Rd,Cafe 56,3.5,-81.43732044,44124,R13VkcyUIU3xG2fRFbBvBA,41.52149601,50,Salad|Sandwiches|Soup|Restaurants,Cleveland,1,,"RestaurantsDelivery@False, RestaurantsTakeOut@True, NoiseLevel@uaverage, HasTV@True, Caters@True, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@False, brunch@False, breakfast@False, Alcohol@unone, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, BusinessAcceptsCreditCards@True, RestaurantsAttire@ucasual, GoodForKids@True, RestaurantsReservations@False, WiFi@ufree, BikeParking@False, RestaurantsPriceRange2@1, OutdoorSeating@False, RestaurantsGoodForGroups@True",OH
5510 Ridge Rd,Dollar General,3.0,-81.7350226,44129,RE1Wd79rBL0ycMmKyv-WXQ,41.410979,3,Discount Store|Shopping,Cleveland,1,,"BusinessAcceptsCreditCards@True, BikeParking@False, RestaurantsPriceRange2@1, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False",OH
15335 Waterloo Rd,Slovenian Workmens Home,4.0,-81.5733357,44110,G-Hx1iJXOtoFWVAG3nlScA,41.5706596,4,Event Planning & Services|Venues & Event Spaces,Cleveland,1,Monday@15:0-1:0|Tuesday@13:0-1:0|Wednesday@13:0-1:0|Thursday@13:0-1:0|Friday@13:0-1:0|Saturday@13:0-1:0|Sunday@13:0-21:0,BusinessAcceptsCreditCards@True,OH
4742 Ridge Rd,Boston Market,3.0,-81.7350157,44144,QSfFgtcIrFHMs3_TVXjCLA,41.4255732,9,Caterers|American (Traditional)|Restaurants|Comfort Food|Event Planning & Services,Cleveland,1,Monday@10:30-22:0|Tuesday@10:30-22:0|Wednesday@10:30-22:0|Thursday@10:30-22:0|Friday@10:30-22:0|Saturday@10:30-22:0|Sunday@10:30-21:0,"GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@False, breakfast@False, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsDelivery@None, GoodForKids@True, BusinessAcceptsCreditCards@True, RestaurantsTakeOut@True, RestaurantsReservations@False, Caters@False",OH
8801 Denison Ave,Athens Pizzeria,3.5,-81.7450118,44102,_vDoNSl0w_v-dEkj8EorwA,41.4640005,8,Chicken Wings|Salad|Pizza|Restaurants,Cleveland,1,Monday@15:0-22:0|Tuesday@15:0-22:0|Wednesday@15:0-22:0|Thursday@15:0-22:0|Friday@11:0-23:0|Saturday@11:0-23:0,"BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsGoodForGroups@True, BikeParking@True, RestaurantsTakeOut@True, BusinessAcceptsCreditCards@True, HasTV@True, RestaurantsDelivery@True, GoodForKids@True, NoiseLevel@average, Caters@True, RestaurantsPriceRange2@1",OH
4701 Hinckley Industrial Pkwy,All County Pet Crematory,4.0,-81.6793925,44109,6HaqmSd69aZ5utNNaLMx1g,41.42641,3,Pets|Pet Services|Pet Cremation Services,Cleveland,1,Monday@8:0-22:30|Tuesday@8:0-22:30|Wednesday@8:0-22:30|Thursday@8:0-22:30|Friday@8:0-22:30,,OH
2901 Euclid Ave,University Studio Apartments,4.5,-81.6683119,44115,XaP6ii5ceX_PJsMBD71bxA,41.5028241,3,Home Services|Real Estate|Apartments,Cleveland,1,Monday@9:0-17:0|Tuesday@9:0-17:0|Wednesday@9:0-17:0|Thursday@9:0-17:0|Friday@9:0-17:0,"BusinessAcceptsCreditCards@True, BusinessAcceptsBitcoin@False, ByAppointmentOnly@False",OH
1418 W 29th St,Bigmouth Donut,4.0,-81.7110156,44113,qn5vNkALlKvvPMvbESZGKQ,41.4895066,32,Coffee & Tea|Donuts|Food,Cleveland,1,Tuesday@7:0-18:0|Wednesday@7:0-18:0|Thursday@7:0-18:0|Friday@7:0-18:0|Saturday@8:0-18:0|Sunday@8:0-14:0,"RestaurantsPriceRange2@2, RestaurantsTakeOut@True, BusinessAcceptsCreditCards@True, BikeParking@False, BusinessParking@garage@False, street@True, validated@False, lot@True, valet@False",OH
2230 Euclid Ave,Trinity Cathedral,5.0,-81.6741884,44115,ABlKr3GiIPIhM6p_I6Et9g,41.5013557,3,Arts & Entertainment|Religious Organizations|Art Galleries|Churches|Performing Arts|Shopping,Cleveland,1,,,OH
1303 Clark Ave,Sunoco,3.0,-81.6908564,44109,om-6FjpjL13zamGo6S7Unw,41.4698777,3,Gas Stations|Automotive,Cleveland,1,,BusinessAcceptsCreditCards@True,OH
11633 Clifton Blvd,Twist Social Clu,4.0,-81.768405,44102,WgfIuvZB8hIFu6TKvnDnnA,41.4872491,17,Gay Bars|Bars|Nightlife,Cleveland,1,Monday@16:0-2:30|Tuesday@16:0-2:30|Wednesday@16:0-2:30|Thursday@16:0-2:30|Friday@16:0-2:30|Saturday@12:0-2:30|Sunday@12:0-2:30,"CoatCheck@False, HappyHour@True, NoiseLevel@uloud, BestNights@monday@False, tuesday@False, friday@True, wednesday@False, thursday@False, sunday@False, saturday@True, RestaurantsGoodForGroups@True, RestaurantsPriceRange2@2, RestaurantsReservations@False, HasTV@True, OutdoorSeating@True, BikeParking@True, BusinessParking@None, Smoking@uoutdoor, GoodForDancing@True, BusinessAcceptsCreditCards@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, Alcohol@ufull_bar, Music@dj@False, background_music@False, no_music@False, jukebox@False, live@False, video@False, karaoke@False",OH
2053 W 25th St,Fantasy Nails,3.5,-81.7024114,44113,8LOFhRnSKoNlVKmDRLS2mQ,41.4835757,26,Beauty & Spas|Nail Salons,Cleveland,1,Monday@10:0-20:0|Tuesday@10:0-20:0|Wednesday@10:0-20:0|Thursday@10:0-20:0|Friday@10:0-20:0|Saturday@10:0-20:0,"ByAppointmentOnly@False, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, BikeParking@True, RestaurantsPriceRange2@2",OH
